rownames,score,unemp,wage,distance,tuition,education,gender_male,ethnicity_hispanic,ethnicity_other,fcollege_yes,mcollege_yes,home_yes,urban_yes,income_low,region_west
2122,55.43999862670898,4.900000095367432,10.149999618530272,1.5,1.0161700248718262,16,False,False,True,True,True,True,False,False,False
2123,61.75,14.0,12.149999618530272,1.0,1.1662800312042236,17,False,False,True,False,False,True,False,False,False
2124,54.81999969482422,14.0,12.149999618530272,1.0,1.1662800312042236,15,True,False,True,True,False,True,False,False,False
2125,55.09000015258789,14.0,12.149999618530272,1.0,1.1662800312042236,14,False,False,True,False,False,True,False,False,False
2126,41.13999938964844,14.0,12.149999618530272,1.5,1.1662800312042236,12,False,False,True,False,False,True,False,True,False
2127,55.0,14.0,12.149999618530272,1.5,1.1662800312042236,12,True,False,True,False,False,True,False,True,False
2128,58.0,14.0,12.149999618530272,1.5,1.1662800312042236,16,False,False,True,False,True,True,False,False,False
2129,60.27000045776367,14.0,12.149999618530272,1.5,1.1662800312042236,12,True,False,True,False,False,True,False,True,False
2130,46.400001525878906,14.0,12.149999618530272,1.5,1.1662800312042236,14,True,False,False,False,False,True,False,True,False
2131,44.86000061035156,13.800000190734863,12.149999618530272,1.5,1.1662800312042236,12,False,True,False,False,False,True,False,True,False
2132,64.51000213623047,13.800000190734863,12.149999618530272,1.5,1.1662800312042236,16,False,False,True,False,False,True,False,True,False
2133,48.34000015258789,13.800000190734863,12.149999618530272,1.5,1.1662800312042236,13,True,False,True,False,False,True,False,False,False
2134,51.9900016784668,13.800000190734863,12.149999618530272,1.5,1.1662800312042236,16,True,False,True,False,False,True,False,True,False
2135,64.0,13.800000190734863,12.149999618530272,1.5,1.1662800312042236,15,True,False,True,False,False,True,False,False,False
2136,45.09999847412109,13.800000190734863,12.149999618530272,0.5,1.1662800312042236,12,False,False,True,False,False,True,False,True,False
2137,41.66999816894531,11.100000381469728,12.149999618530272,2.5,1.1662800312042236,12,False,False,True,False,False,True,False,False,False
2138,56.2599983215332,11.100000381469728,12.149999618530272,2.5,1.1662800312042236,13,False,False,True,False,False,True,False,True,False
2139,45.06999969482422,11.100000381469728,12.149999618530272,2.5,1.1662800312042236,15,False,False,False,True,False,True,False,False,False
2140,53.08000183105469,13.800000190734863,12.149999618530272,2.0,1.1662800312042236,15,False,False,True,False,False,True,False,False,False
2141,60.310001373291016,13.800000190734863,12.149999618530272,2.0,1.1662800312042236,16,False,False,True,False,False,True,False,True,False
2142,57.06999969482422,14.0,12.149999618530272,3.5,1.1662800312042236,14,False,False,True,False,False,True,False,False,False
2143,49.90999984741211,14.0,12.149999618530272,3.5,1.1662800312042236,13,False,False,True,False,False,True,False,False,False
2144,65.12000274658203,14.0,12.149999618530272,3.5,1.1662800312042236,14,True,False,True,False,False,True,False,True,False
2145,43.7599983215332,14.0,12.149999618530272,3.5,1.1662800312042236,12,False,False,True,False,False,False,False,True,False
2146,38.27000045776367,14.0,12.149999618530272,3.5,1.1662800312042236,12,True,False,True,False,False,True,False,True,False
2147,55.650001525878906,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,14,True,False,True,False,False,True,False,False,False
2148,45.220001220703125,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,15,True,False,True,False,False,True,False,True,False
2149,55.40999984741211,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,12,False,False,True,False,False,True,False,True,False
2150,54.400001525878906,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,16,False,False,True,False,True,True,False,True,False
2151,44.20000076293945,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,14,True,False,True,False,False,False,False,True,False
2152,62.709999084472656,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,16,False,False,True,False,False,True,False,True,False
2153,55.310001373291016,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,16,False,False,True,False,False,True,False,True,False
2154,51.290000915527344,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,15,False,False,True,False,False,True,False,True,False
2155,42.63999938964844,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,12,True,False,True,False,False,True,False,True,False
2156,50.18000030517578,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,13,True,False,True,False,True,True,False,True,False
2157,37.93000030517578,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,12,True,False,True,False,False,True,False,False,False
2158,54.70000076293945,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,16,False,False,True,False,False,True,False,True,False
2159,54.369998931884766,7.599999904632568,10.149999618530272,0.699999988079071,1.0161700248718262,12,False,False,True,False,False,True,False,False,False
2160,39.27999877929688,7.300000190734863,10.149999618530272,1.5,1.0161700248718262,12,True,False,True,False,False,True,False,True,False
2161,45.119998931884766,7.300000190734863,10.149999618530272,1.5,1.0161700248718262,18,False,False,True,False,False,True,False,True,False
2162,64.01000213623047,7.300000190734863,10.149999618530272,1.5,1.0161700248718262,16,True,False,True,True,False,True,False,True,False
2163,38.06999969482422,7.300000190734863,10.149999618530272,1.5,1.0161700248718262,16,False,False,True,False,False,True,False,True,False
2164,56.959999084472656,14.0,12.149999618530272,3.5,1.1662800312042236,14,True,False,True,True,True,True,False,False,False
2165,40.61000061035156,14.0,12.149999618530272,3.5,1.1662800312042236,12,False,False,True,False,False,True,False,True,False
2166,56.58000183105469,14.0,12.149999618530272,3.5,1.1662800312042236,12,True,False,True,False,False,True,False,False,False
2167,46.540000915527344,14.0,12.149999618530272,3.5,1.1662800312042236,15,False,False,True,False,False,True,False,True,False
2168,52.06999969482422,14.0,12.149999618530272,3.5,1.1662800312042236,12,False,False,True,False,False,True,False,True,False
2169,55.15999984741211,14.0,12.149999618530272,3.5,1.1662800312042236,14,True,False,True,False,False,True,False,True,False
2170,41.650001525878906,14.0,12.149999618530272,3.5,1.1662800312042236,14,False,False,True,True,True,True,False,True,False
2171,36.70000076293945,14.0,12.149999618530272,3.5,1.1662800312042236,12,False,False,True,False,False,True,False,False,False
2172,39.09000015258789,14.0,12.149999618530272,3.5,1.1662800312042236,12,True,False,True,False,False,True,False,True,False
2173,58.959999084472656,14.0,12.149999618530272,3.5,1.1662800312042236,14,True,False,True,False,False,True,False,True,False
2174,65.58999633789062,14.0,12.149999618530272,3.5,1.1662800312042236,18,False,False,True,False,False,True,False,True,False
2175,48.16999816894531,9.300000190734863,12.149999618530272,1.0,1.1662800312042236,12,True,False,True,False,False,True,False,True,False
2176,47.7599983215332,9.300000190734863,12.149999618530272,1.0,1.1662800312042236,12,True,False,True,False,False,True,False,True,False
2177,52.25,9.300000190734863,12.149999618530272,1.0,1.1662800312042236,12,False,False,True,False,False,True,False,True,False
2178,56.59000015258789,9.300000190734863,12.149999618530272,1.0,1.1662800312042236,12,True,False,True,False,False,True,False,True,False
2179,47.220001220703125,9.300000190734863,12.149999618530272,1.0,1.1662800312042236,14,True,False,True,False,False,True,False,True,False
2180,55.77999877929688,9.300000190734863,12.149999618530272,1.0,1.1662800312042236,12,True,False,True,False,False,True,False,False,False
2181,55.86000061035156,16.0,10.8100004196167,2.0,1.1258699893951416,16,True,False,True,False,False,False,False,False,False
2182,61.810001373291016,16.0,10.8100004196167,2.0,1.1258699893951416,15,False,False,True,False,True,True,False,True,False
2183,43.18999862670898,16.0,10.8100004196167,2.0,1.1258699893951416,12,False,False,True,False,False,True,False,False,False
2184,65.79000091552734,16.0,10.8100004196167,2.0,1.1258699893951416,16,True,False,True,False,False,True,False,True,False
2185,44.09999847412109,16.0,10.8100004196167,2.0,1.1258699893951416,12,False,False,True,False,True,True,False,True,False
2186,62.61000061035156,16.0,10.8100004196167,2.0,1.1258699893951416,13,False,False,True,True,True,True,False,True,False
2187,53.91999816894531,10.0,10.8100004196167,2.5,1.1258699893951416,12,True,False,True,False,False,True,False,False,False
2188,65.11000061035156,10.0,10.8100004196167,2.5,1.1258699893951416,17,True,True,False,True,True,True,False,True,False
2189,63.95000076293945,10.0,10.8100004196167,2.5,1.1258699893951416,14,True,False,True,False,False,True,False,False,False
2190,54.66999816894531,10.0,10.8100004196167,2.5,1.1258699893951416,12,False,False,True,False,False,True,False,True,False
2191,52.88999938964844,10.0,10.8100004196167,2.5,1.1258699893951416,16,True,False,True,False,False,False,False,True,False
2192,46.97999954223633,12.300000190734863,10.8100004196167,2.5,1.1258699893951416,16,False,False,True,False,False,True,False,True,False
2193,60.20000076293945,12.300000190734863,10.8100004196167,2.5,1.1258699893951416,16,True,False,True,False,False,True,False,True,False
2194,59.09000015258789,8.399999618530273,10.149999618530272,3.5,1.0161700248718262,12,True,False,True,False,False,True,False,True,False
2195,44.93000030517578,8.399999618530273,10.149999618530272,3.5,1.0161700248718262,16,False,False,True,False,False,True,False,True,False
2196,47.08000183105469,8.399999618530273,10.149999618530272,3.5,1.0161700248718262,13,False,False,True,False,False,True,False,True,False
2197,57.2599983215332,8.399999618530273,10.149999618530272,3.5,1.0161700248718262,12,False,False,True,False,False,True,False,True,False
2198,64.08000183105469,8.399999618530273,10.149999618530272,3.5,1.0161700248718262,16,True,False,True,False,False,True,False,True,False
2199,58.2400016784668,8.399999618530273,10.149999618530272,3.5,1.0161700248718262,12,False,False,True,False,False,True,False,True,False
2200,55.2400016784668,8.399999618530273,10.149999618530272,3.5,1.0161700248718262,13,True,False,True,True,False,True,False,True,False
2201,58.02000045776367,15.899999618530272,12.149999618530272,11.0,1.1662800312042236,16,True,False,True,False,False,True,False,False,False
2202,59.84000015258789,15.899999618530272,12.149999618530272,11.0,1.1662800312042236,16,True,False,True,False,False,True,False,False,False
2203,57.41999816894531,15.899999618530272,12.149999618530272,11.0,1.1662800312042236,12,True,False,True,False,False,True,False,False,False
2204,59.77999877929688,15.899999618530272,12.149999618530272,11.0,1.1662800312042236,13,False,False,True,False,False,True,False,True,False
2205,45.52000045776367,15.899999618530272,12.149999618530272,11.0,1.1662800312042236,13,False,False,True,False,False,True,False,True,False
2206,38.540000915527344,15.899999618530272,12.149999618530272,11.0,1.1662800312042236,12,False,False,True,False,False,True,False,True,False
2207,40.93000030517578,15.899999618530272,12.149999618530272,11.0,1.1662800312042236,12,False,False,True,False,False,True,False,True,False
2208,48.470001220703125,7.800000190734863,10.149999618530272,1.5,1.0161700248718262,12,True,False,True,False,False,True,False,True,False
2209,58.2599983215332,7.800000190734863,10.149999618530272,1.5,1.0161700248718262,15,False,False,True,False,False,True,False,True,False
2210,50.119998931884766,7.800000190734863,10.149999618530272,1.5,1.0161700248718262,16,False,False,True,False,False,False,False,False,False
2211,64.16999816894531,7.800000190734863,10.149999618530272,1.5,1.0161700248718262,12,False,False,True,False,False,False,False,True,False
2212,58.900001525878906,7.800000190734863,10.149999618530272,1.5,1.0161700248718262,12,True,False,False,False,True,True,False,False,False
2213,59.7400016784668,7.5,10.8100004196167,2.5,1.1258699893951416,15,True,False,True,False,False,True,False,False,False
2214,40.310001373291016,7.5,10.8100004196167,2.5,1.1258699893951416,12,False,False,True,False,False,True,False,True,False
2215,61.290000915527344,7.5,10.8100004196167,2.5,1.1258699893951416,16,False,False,True,False,False,True,False,True,False
2216,54.0099983215332,10.100000381469728,10.8100004196167,4.5,1.1258699893951416,12,True,False,True,False,True,False,False,True,False
2217,59.38999938964844,10.100000381469728,10.8100004196167,4.5,1.1258699893951416,12,True,False,True,False,False,True,False,True,False
2218,55.09000015258789,10.100000381469728,10.8100004196167,4.5,1.1258699893951416,12,False,False,True,False,False,True,False,True,False
2219,51.400001525878906,10.100000381469728,10.8100004196167,4.5,1.1258699893951416,16,True,False,True,False,False,True,False,False,False
2220,46.060001373291016,10.100000381469728,10.8100004196167,4.5,1.1258699893951416,12,False,False,True,False,False,False,False,True,False
